"id","asin.original","asin.variant","review_data","date.date","date.unix","name","rating","title","review","verified_purchase","media"
"R2NJNX6ZIZEWO0","B07MKZLRT7","","Reviewed in the United States on July 7, 2019","July 7, 2019",1562454000,"Celina Kilgore",5,"Magnetic Drawing board Alphabet","I bought this for my four year old grandson.He really loved it.My only criticism is that there is only one'magnetic pen' and it is not attached to the board.Once it is separated and lost, the board is not effective for use.It would be nice to have a second pen or have one attached so little one can enjoy it for a longer period of time.Overall, though, it is a great learning tool!",false,"[]"
"RC412D6LFLGZX","B07MKZLRT7","","Reviewed in the United States on May 20, 2019","May 20, 2019",1558306800,"trina",5,"Great","Great",false,"[]"
"R2EEHUQ4KV0VJO","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 22, 2019","March 22, 2019",1553212800,"Amazon Customer",5,"Great learning tool","I bought 6 to use in a classroom. I was worried it'd be flimsy,but it's pretty sturdy and the magnets are strong. The only think I worry about now is the pen getting lost since it isn't attached.",false,"[]"
"R24RCJFO9HGGO8","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 21, 2019","March 21, 2019",1553126400,"Ana",5,"Buenosimo","Es emut bueno , a mi hijo le encanta puedo trabajar su atencion, aprende las letras y juega",false,"[]"
"R3JFKR8MTYGF3X","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 21, 2019","March 21, 2019",1553126400,"Nancy Matthews",5,"Great Learning Tool","Both my 6-yr-old son and 5 yr-old-son love this board. They love the sound that each little ball bearing makes when the pop up using the magnetic pencil.They also love pushing the balls back down. I like doing that too and enthusiastically say, ""POP!"" to make my boys laugh.The magnetic pencil is not attached to the board and ours has gone missing on several occasions. It would be nice if it were attached with a long cord.",false,"[]"
"R1Z9QEE0J7CT6O","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 20, 2019","March 20, 2019",1553040000,"WarrenMom",5,"Fun and educational!","This is a fun way for my 5 year old and toddler to review uppercase letters.This is a great on the go or in the car activity with no mess.The magnetic balls stay in the case and there is a click in spot for the magnetic pen.",false,"[]"
"REZA9H6PAZ6H4","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 20, 2019","March 20, 2019",1553040000,"Amazon Customer",5,"Great product","MY son loves these so much the only thing is sometimes the magnet gets stuck and you have to shake it a little to get working but other than that my son will choose this over tablet time and already seen an improvement in his writing",false,"[]"
"RBLXADSOU0A38","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 19, 2019","March 19, 2019",1552953600,"Kristy",5,"High quality item!","I use it to work on letters and hand grip with my three year old. Quality was high, sturdy, unlikely to break like many other items made for kids.",false,"[]"
"R1Q9AKG3MW6WR8","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 17, 2019","March 17, 2019",1552780800,"Rajdeep Guha",4,"Useful and educational toy","My kid is really enjoying it",false,"[]"
"R8KKSXEKKCP4T","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 16, 2019","March 16, 2019",1552694400,"Lyndsie Jackson",5,"Big hit","Our 5 yr old loves loves this!!!",false,"[]"
"R22P7OBBGLT88A","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 15, 2019","March 15, 2019",1552608000,"Amazon Customer",5,"Good quality","I thought this was made of wood but it’s plastic. The children like it. I bought it for my 4 year old, but it even keeps the attention on my 2 year old. It’s very good quality.",false,"[]"
"R2J2GZXTU48UJE","B07MKZLRT7","","Reviewed in the United States 🇺🇸 on March 14, 2019","March 14, 2019",1552521600,"Rett",5,"Excellent teaching to write letter","I enjoy the produce. I purchased it for my granddaughter to learn how to print her letters.",false,"[]"
"R1N40U1RWGOVHQ","B07MKZLRT7","","Reviewed in the United States on March 13, 2019","March 13, 2019",1552435200,"casey",5,"Great for teaching kids writing","My friend recommended this for our son! It has greatly helped his writing skills while learning his abc’s! So glad I ordered this!",false,"[]"
"R3TNQKN93S98BA","B07MKZLRT7","","Reviewed in the United States on March 1, 2019","March 1, 2019",1551398400,"NICK",5,"good to have","our three year old granddaughter really likes it",false,"[]"
"R1RVDHV68CG7VO","B07MKZLRT7","","Reviewed in the United States on February 20, 2019","February 20, 2019",1550620800,"Gearphib",5,"Keeps my son engaged","My son likes it. He likes to trace the alphabets and it keeps him engaged for a while. He is also trying to write some of the alphabets on his own.",false,"[]"
"R11OD2J3IV2SLA","B07MKZLRT7","","Reviewed in the United States on February 17, 2019","February 17, 2019",1550361600,"Chelsey",5,"Good learning tool","excellent customer service! Highly recommended! This thing is pretty cool, my kids fight over it.it’s a really cool learning board!",false,"[]"
"RARM3X10VPAP9","B07MKZLRT7","","Reviewed in the United States on February 17, 2019","February 17, 2019",1550361600,"n.sterling",5,"Great way to learn while playing","I bought this for my day care kids... they have played with this every day since... they absolutely love it and it's really high quality",false,"[]"
"R19NKYC99G6VU4","B07MKZLRT7","","Reviewed in the United States on February 17, 2019","February 17, 2019",1550361600,"Nicole",5,"Magnet","NeatMagnets are a little tough, can’t practice “smoothly”. But I like the arrows showing which way to write the letters correctly!",false,"[]"
